,RunId,iteration,Step,largura,altura,density,rule,alive_cells,dead_cells,average_rule,likeness,len_rule,len_born,len_survive
789,789,0,350,50,50,0.5,B742619385/S79345128,0.808,0.192,0.975,0.6208,1,9,8
790,790,0,350,50,50,0.5,B2315/S9,0.41759999999999997,0.5824,3.272727272727273,0.1792,3,4,1
791,791,0,350,50,50,0.5,B583726149/S6,0.508,0.492,1.2,0.0,8,9,1
792,792,0,350,50,50,0.5,B462759/S2764,0.6884,0.3116,0.8636363636363636,0.4836,2,6,4
793,793,0,350,50,50,0.5,B95783/S732984,0.5408,0.4592,0.859375,0.5772,1,5,6
794,794,0,350,50,50,0.5,B21659487/S54391268,0.7807999999999999,0.2192,0.9047619047619048,0.6012,0,8,8
795,795,0,350,50,50,0.5,B68452379/S6,0.49119999999999997,0.5088,1.0909090909090908,0.0,7,8,1
796,796,0,350,50,50,0.5,B46382/S5873426,0.9952,0.0048,1.0869565217391306,1.0,2,5,7
797,797,0,350,50,50,0.5,B9736854/S184,0.5464,0.4536,0.7222222222222222,0.2104,4,7,3
798,798,0,350,50,50,0.5,B65328941/S871,0.5064,0.4936,1.1228070175438596,0.0128,5,8,3
799,799,0,350,50,50,0.5,B6271834/S4587,0.654,0.346,1.3548387096774193,0.4972,3,7,4
800,800,0,350,50,50,0.5,B47/S416387529,0.9968,0.0032,0.9090909090909091,1.0,7,2,9
801,801,0,350,50,50,0.5,B2435/S5913872,0.6436,0.3564,1.4285714285714286,0.5108,3,4,7
802,802,0,350,50,50,0.5,B7314/S89564317,0.974,0.026,1.4333333333333333,0.9984,4,4,8
803,803,0,350,50,50,0.5,B9462837/S84239576,0.998,0.002,0.9871794871794872,1.0,1,7,8
804,804,0,350,50,50,0.5,B64/S2581,0.3244,0.6756,0.8,0.9968,2,2,4
805,805,0,350,50,50,0.5,B284/S89412376,0.5532,0.4468,1.0714285714285714,0.9932,5,3,8
806,806,0,350,50,50,0.5,B36947821/S486527319,0.9992,0.0008,1.0,1.0,1,8,9
807,807,0,350,50,50,0.5,B54329/S35149,0.5716,0.4284,0.9565217391304349,0.4788,0,5,5
808,808,0,350,50,50,0.5,B64/S426,0.2096,0.7904,0.8,1.0,1,2,3
809,809,0,350,50,50,0.5,B9/S143286795,0.9968,0.0032,0.5555555555555556,1.0,8,1,9
810,810,0,350,50,50,0.5,B673/S85,0.2612,0.7388,1.21875,1.0,1,3,2
811,811,0,350,50,50,0.5,B67412/S4,0.4124,0.5876,1.0,0.3536,4,5,1
812,812,0,350,50,50,0.5,B42/S274,0.43679999999999997,0.5632,1.4444444444444444,0.5028,1,2,3
813,813,0,350,50,50,0.5,B94/S452769183,0.9976,0.0024,0.7692307692307693,1.0,7,2,9
814,814,0,350,50,50,0.5,B932514876/S534628,0.8016,0.1984,0.9333333333333333,0.5804,3,9,6
815,815,0,350,50,50,0.5,B2518396/S39814,0.5072,0.4928,1.0294117647058825,0.3184,2,7,5
816,816,0,350,50,50,0.5,B1279685/S526437981,1.0,0.0,0.9210526315789473,1.0,2,7,9
817,817,0,350,50,50,0.5,B7/S2,0.478,0.522,0.2857142857142857,1.0,0,1,1
818,818,0,350,50,50,0.5,B527913/S25831964,0.7448,0.2552,1.0555555555555556,0.7104,2,6,8
819,819,0,350,50,50,0.5,B435/S724361589,0.9988,0.0012,1.25,1.0,6,3,9
820,820,0,350,50,50,0.5,B1956/S76,0.24119999999999997,0.7588,1.2380952380952381,0.5264,2,4,2
821,821,0,350,50,50,0.5,B254/S98261,0.44399999999999995,0.556,1.4181818181818182,0.4032,2,3,5
822,822,0,350,50,50,0.5,B3921/S1748295,0.51,0.49,1.3714285714285714,0.6596,3,4,7
823,823,0,350,50,50,0.5,B239768/S6,0.35840000000000005,0.6416,1.0285714285714287,0.3116,5,6,1
824,824,0,350,50,50,0.5,B381654927/S21,0.5127999999999999,0.4872,0.3,0.0148,7,9,2
825,825,0,350,50,50,0.5,B83/S58,0.3056,0.6944,1.1818181818181819,1.0,0,2,2
826,826,0,350,50,50,0.5,B58/S536197,0.39880000000000004,0.6012,0.7948717948717949,1.0,4,2,6
827,827,0,350,50,50,0.5,B6184975/S76145389,0.9984,0.0016,0.9406249999999999,1.0,1,7,8
828,828,0,350,50,50,0.5,B96/S617425,0.6044,0.3956,0.5555555555555556,1.0,4,2,6
829,829,0,350,50,50,0.5,B2571936/S93842,0.562,0.438,1.103030303030303,0.3472,2,7,5
830,830,0,350,50,50,0.5,B648291/S241,0.5132,0.4868,0.4666666666666667,0.4016,3,6,3
831,831,0,350,50,50,0.5,B54/S261749385,1.0,0.0,1.1111111111111112,1.0,7,2,9
832,832,0,350,50,50,0.5,B7182354/S34,0.26480000000000004,0.7352,0.8166666666666667,0.0348,5,7,2
833,833,0,350,50,50,0.5,B91372584/S34276,0.6896,0.3104,0.9025641025641027,0.5528,3,8,5
834,834,0,350,50,50,0.5,B38627/S836594,0.696,0.304,1.1217948717948718,0.7896,1,5,6
835,835,0,350,50,50,0.5,B2/S589,0.20840000000000003,0.7916,3.6666666666666665,0.5988,2,1,3
836,836,0,350,50,50,0.5,B738/S12,0.1936,0.8064,0.25,1.0,1,3,2
837,837,0,350,50,50,0.5,B293478/S56821347,0.9992,0.0008,0.8181818181818182,1.0,2,6,8
838,838,0,350,50,50,0.5,B2451763/S57,0.4988,0.5012,1.5,0.0012,5,7,2
839,839,0,350,50,50,0.5,B649/S91,0.35240000000000005,0.6476,0.7894736842105263,1.0,1,3,2
840,840,0,350,50,50,0.5,B71642398/S69,0.4768,0.5232,1.5,0.152,6,8,2
841,841,0,350,50,50,0.5,B759183/S581729436,0.9996,0.0004,0.9090909090909091,1.0,3,6,9
842,842,0,350,50,50,0.5,B214/S95837,0.46240000000000003,0.5376,2.742857142857143,0.4992,2,3,5
843,843,0,350,50,50,0.5,B3/S38675,0.12160000000000004,0.8784,1.9333333333333333,1.0,4,1,5
844,844,0,350,50,50,0.5,B365/S849,0.09840000000000004,0.9016,1.5,1.0,0,3,3
845,845,0,350,50,50,0.5,B791/S3,0.25560000000000005,0.7444,0.5294117647058824,0.5988,2,3,1
846,846,0,350,50,50,0.5,B58/S72,0.3944,0.6056,0.6923076923076923,1.0,0,2,2
847,847,0,350,50,50,0.5,B85491326/S698,0.5052,0.4948,1.6140350877192984,0.0068,5,8,3
848,848,0,350,50,50,0.5,B7/S2895634,0.924,0.076,0.7551020408163265,0.9924,6,1,7
849,849,0,350,50,50,0.5,B984/S25418,0.21440000000000003,0.7856,0.5714285714285714,0.9952,2,3,5
850,850,0,350,50,50,0.5,B673128/S63,0.47,0.53,1.0,0.3712,4,6,2
851,851,0,350,50,50,0.5,B39182/S4356298,0.8872,0.1128,1.1490683229813665,1.0,2,5,7
852,852,0,350,50,50,0.5,B762148/S38,0.41159999999999997,0.5884,1.1785714285714286,0.3156,4,6,2
853,853,0,350,50,50,0.5,B5/S69,0.404,0.596,1.5,1.0,1,1,2
854,854,0,350,50,50,0.5,B529/S13796,0.3476,0.6524,0.9750000000000001,0.6,2,3,5
855,855,0,350,50,50,0.5,B167589/S25684913,0.7608,0.2392,0.7916666666666666,0.6384,2,6,8
856,856,0,350,50,50,0.5,B48516/S598,0.38280000000000003,0.6172,1.5277777777777777,0.246,2,5,3
857,857,0,350,50,50,0.5,B2/S9,0.20040000000000002,0.7996,4.5,0.5984,0,1,1
858,858,0,350,50,50,0.5,B276598/S8751,0.3284,0.6716,0.8513513513513513,0.5228,2,6,4
859,859,0,350,50,50,0.5,B51468/S94,0.37560000000000004,0.6244,1.3541666666666667,0.366,3,5,2
860,860,0,350,50,50,0.5,B82541976/S8352716,0.9792,0.0208,0.8707482993197279,0.96,1,8,7
861,861,0,350,50,50,0.5,B13/S618743,0.44279999999999997,0.5572,2.4166666666666665,0.7012,4,2,6
862,862,0,350,50,50,0.5,B58936/S27519,0.4196,0.5804,0.7741935483870968,0.5172,0,5,5
863,863,0,350,50,50,0.5,B3619/S971843,0.48919999999999997,0.5108,1.1228070175438596,0.6136,2,4,6
864,864,0,350,50,50,0.5,B382/S53187,0.48,0.52,1.1076923076923078,0.5348,2,3,5
865,865,0,350,50,50,0.5,B6125837/S5249,0.596,0.404,1.09375,0.3696,3,7,4
866,866,0,350,50,50,0.5,B6182/S915748,0.41159999999999997,0.5884,1.3333333333333335,0.5644,2,4,6
867,867,0,350,50,50,0.5,B5473961/S6971452,0.7372000000000001,0.2628,0.9714285714285713,0.6356,0,7,7
868,868,0,350,50,50,0.5,B68/S942567,0.5184,0.4816,0.7857142857142857,0.9996,4,2,6
869,869,0,350,50,50,0.5,B827319564/S37682,0.9192,0.0808,1.04,0.8448,4,9,5
870,870,0,350,50,50,0.5,B7964/S1746893,0.17159999999999997,0.8284,0.8351648351648352,0.9896,3,4,7
871,871,0,350,50,50,0.5,B5947/S614789,0.1624,0.8376,0.9333333333333332,1.0,2,4,6
872,872,0,350,50,50,0.5,B5/S3,0.38439999999999996,0.6156,0.6,1.0,0,1,1
873,873,0,350,50,50,0.5,B932/S3569,0.45520000000000005,0.5448,1.232142857142857,0.5384,1,3,4
874,874,0,350,50,50,0.5,B458631/S67382594,0.9984,0.0016,1.2222222222222223,1.0,2,6,8
875,875,0,350,50,50,0.5,B724856193/S32956,0.6788000000000001,0.3212,1.0,0.3744,4,9,5
876,876,0,350,50,50,0.5,B156829743/S47,0.5968,0.4032,1.1,0.15,7,9,2
877,877,0,350,50,50,0.5,B826973541/S462539781,1.0,0.0,1.0,1.0,0,9,9
878,878,0,350,50,50,0.5,B1/S2758,0.2892,0.7108,5.5,0.6208,3,1,4
879,879,0,350,50,50,0.5,B569472831/S653,0.6736,0.3264,0.9333333333333333,0.3576,6,9,3
880,880,0,350,50,50,0.5,B84562/S17654923,0.7767999999999999,0.2232,0.925,0.9164,3,5,8
881,881,0,350,50,50,0.5,B98276/S435,0.42400000000000004,0.576,0.625,0.7216,2,5,3
882,882,0,350,50,50,0.5,B6/S2,0.43999999999999995,0.56,0.3333333333333333,1.0,0,1,1
883,883,0,350,50,50,0.5,B936/S9481367,0.4516,0.5484,0.9047619047619048,0.6984,4,3,7
884,884,0,350,50,50,0.5,B12/S2573,0.40159999999999996,0.5984,2.8333333333333335,0.732,2,2,4
885,885,0,350,50,50,0.5,B13295/S37142986,0.6496,0.3504,1.25,0.7172,3,5,8
886,886,0,350,50,50,0.5,B1/S279814,0.6512,0.3488,5.166666666666667,0.9952,5,1,6
887,887,0,350,50,50,0.5,B619485732/S8154,0.6532,0.3468,0.9,0.2676,5,9,4
888,888,0,350,50,50,0.5,B8231/S4953,0.6275999999999999,0.3724,1.5,0.9664,0,4,4
889,889,0,350,50,50,0.5,B23157946/S625,0.6556,0.3444,0.9369369369369369,0.3488,5,8,3
890,890,0,350,50,50,0.5,B24/S2,0.3416,0.6584,0.6666666666666666,0.4972,1,2,1
891,891,0,350,50,50,0.5,B8513426/S3278641,0.95,0.05,1.0689655172413792,0.966,0,7,7
892,892,0,350,50,50,0.5,B452/S58631,0.5920000000000001,0.408,1.2545454545454544,0.5648,2,3,5
893,893,0,350,50,50,0.5,B8934/S1,0.12319999999999998,0.8768,0.16666666666666666,0.9956,3,4,1
894,894,0,350,50,50,0.5,B67325481/S36719245,0.7248,0.2752,1.0277777777777777,0.5116,0,8,8
895,895,0,350,50,50,0.5,B5763984/S759324168,1.0,0.0,0.8333333333333334,1.0,2,7,9
896,896,0,350,50,50,0.5,B96231/S6,0.40959999999999996,0.5904,1.4285714285714286,0.2692,4,5,1
897,897,0,350,50,50,0.5,B31/S3,0.3244,0.6756,1.5,0.492,1,2,1
898,898,0,350,50,50,0.5,B56938724/S542917863,1.0,0.0,0.9090909090909091,1.0,1,8,9
899,899,0,350,50,50,0.5,B19825/S152974368,0.9992,0.0008,1.0,1.0,4,5,9
900,900,0,350,50,50,0.5,B632145897/S581743962,1.0,0.0,1.0,1.0,0,9,9
901,901,0,350,50,50,0.5,B78613/S54863,0.6724,0.3276,1.04,0.7764,0,5,5
902,902,0,350,50,50,0.5,B142763589/S24,0.398,0.602,0.6,0.0496,7,9,2
903,903,0,350,50,50,0.5,B74/S5278,0.30000000000000004,0.7,1.0,1.0,2,2,4
904,904,0,350,50,50,0.5,B13654982/S59,0.5204,0.4796,1.4736842105263157,0.092,6,8,2
905,905,0,350,50,50,0.5,B387/S1264873,0.6195999999999999,0.3804,0.7380952380952381,0.9976,4,3,7
906,906,0,350,50,50,0.5,B92156/S54,0.4588,0.5412,0.9782608695652175,0.4488,3,5,2
907,907,0,350,50,50,0.5,B43961/S832,0.49,0.51,0.9420289855072463,0.3616,2,5,3
908,908,0,350,50,50,0.5,B41572369/S63285,0.7384,0.2616,1.037837837837838,0.478,3,8,5
909,909,0,350,50,50,0.5,B3574816/S45136892,0.8140000000000001,0.186,0.9779411764705883,0.626,1,7,8
910,910,0,350,50,50,0.5,B9463/S582371964,0.9996,0.0004,0.9090909090909091,1.0,5,4,9
911,911,0,350,50,50,0.5,B79634125/S2587,0.6288,0.3712,1.1891891891891893,0.2692,4,8,4
912,912,0,350,50,50,0.5,B59/S64382,0.404,0.596,0.6571428571428571,0.9972,3,2,5
913,913,0,350,50,50,0.5,B263598/S264,0.5624,0.4376,0.7272727272727273,0.416,3,6,3
914,914,0,350,50,50,0.5,B5/S9671852,0.502,0.498,1.0857142857142859,0.9992,6,1,7
915,915,0,350,50,50,0.5,B4/S538,0.29679999999999995,0.7032,1.3333333333333333,1.0,2,1,3
916,916,0,350,50,50,0.5,B21/S63842157,0.9992,0.0008,3.0,1.0,6,2,8
917,917,0,350,50,50,0.5,B7451329/S16,0.524,0.476,0.7903225806451613,0.1588,5,7,2
918,918,0,350,50,50,0.5,B278/S94862357,0.9864,0.0136,0.9705882352941176,0.9984,5,3,8
919,919,0,350,50,50,0.5,B5/S96,0.40080000000000005,0.5992,1.5,1.0,1,1,2
920,920,0,350,50,50,0.5,B79482/S35914268,0.63,0.37,0.7916666666666666,0.9708,3,5,8
921,921,0,350,50,50,0.5,B7418532/S7368,0.8724000000000001,0.1276,1.4000000000000001,0.796,3,7,4
922,922,0,350,50,50,0.5,B8/S19762834,0.868,0.132,0.625,1.0,7,1,8
923,923,0,350,50,50,0.5,B932571/S81396,0.5292,0.4708,1.2000000000000002,0.364,1,6,5
924,924,0,350,50,50,0.5,B5/S19568,0.388,0.612,1.16,1.0,4,1,5
925,925,0,350,50,50,0.5,B6439/S8472613,0.9096,0.0904,0.8051948051948052,0.976,3,4,7
926,926,0,350,50,50,0.5,B5972643/S2168497,0.9496,0.0504,1.0277777777777777,0.9316,0,7,7
927,927,0,350,50,50,0.5,B95231/S6793,0.5127999999999999,0.4872,1.5625,0.3712,1,5,4
928,928,0,350,50,50,0.5,B1596/S63,0.26639999999999997,0.7336,0.8571428571428571,0.574,2,4,2
929,929,0,350,50,50,0.5,B4375218/S6419,0.5836,0.4164,1.1666666666666667,0.322,3,7,4
930,930,0,350,50,50,0.5,B74825196/S963217,0.6584,0.3416,0.888888888888889,0.356,2,8,6
931,931,0,350,50,50,0.5,B193645287/S94358,0.5388,0.4612,1.16,0.292,4,9,5
932,932,0,350,50,50,0.5,B98/S36219,0.692,0.308,0.49411764705882355,1.0,3,2,5
933,933,0,350,50,50,0.5,B876/S852947361,0.9956,0.0044,0.7142857142857143,1.0,6,3,9
934,934,0,350,50,50,0.5,B47/S82359741,0.6288,0.3712,0.8863636363636364,0.8192,6,2,8
935,935,0,350,50,50,0.5,B685921/S65412798,0.95,0.05,1.0161290322580645,1.0,2,6,8
936,936,0,350,50,50,0.5,B1948/S8539,0.33640000000000003,0.6636,1.1363636363636365,0.5552,0,4,4
937,937,0,350,50,50,0.5,B596843/S629187543,1.0,0.0,0.8571428571428572,1.0,3,6,9
938,938,0,350,50,50,0.5,B36/S293678145,1.0,0.0,1.1111111111111112,1.0,7,2,9
939,939,0,350,50,50,0.5,B643/S963521784,0.9992,0.0008,1.153846153846154,1.0,6,3,9
940,940,0,350,50,50,0.5,B123895/S456138,0.696,0.304,0.9642857142857142,0.9908,0,6,6
941,941,0,350,50,50,0.5,B2/S2957463,0.9772,0.0228,2.5714285714285716,0.9936,6,1,7
942,942,0,350,50,50,0.5,B356/S31892,0.39159999999999995,0.6084,0.9857142857142855,0.5644,2,3,5
943,943,0,350,50,50,0.5,B743692518/S867,0.49960000000000004,0.5004,1.4,0.0,6,9,3
944,944,0,350,50,50,0.5,B283/S5,0.34119999999999995,0.6588,1.153846153846154,0.3624,2,3,1
945,945,0,350,50,50,0.5,B613927845/S4,0.4536,0.5464,0.8,0.052,8,9,1
946,946,0,350,50,50,0.5,B71/S52,0.26759999999999995,0.7324,0.875,0.6364,0,2,2
947,947,0,350,50,50,0.5,B82649573/S139457,0.7203999999999999,0.2796,0.8787878787878788,0.4496,2,8,6
948,948,0,350,50,50,0.5,B386/S2,0.21199999999999997,0.788,0.3529411764705882,0.992,2,3,1
949,949,0,350,50,50,0.5,B5/S497635,0.852,0.148,1.1333333333333333,1.0,5,1,6
